mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
0,juju,0.1359133333,0.7527777778,327570.2222,0.7492222222,0.08208077778,0.07396666667,-10.282,0.06324444444,124.9206667,0.7652222222,29.55555556,6
1,jump blues,0.7661910507,0.6101201874,185851.3307,0.4063102016,0.04001955986,0.179759161,-11.4218492,0.06991872022,115.2086156,0.7150500365,23.57125786,5
1,jump up,1.29E-05,0.255,303866,0.853,0.608,0.197,-5.166,0.186,175.208,0.162,50,2
1,k-indie,0.4294635,0.62295,218363.4,0.558,0.001712874,0.1612366667,-7.774633333,0.09513166667,108.8436833,0.4813166667,49.78333333,4
1,k-pop,0.1867753465,0.6756199608,214447.5994,0.743187299,0.00709356847,0.1916108724,-4.437254247,0.08800733369,118.1463667,0.5914783753,63.55665413,10
0,k-pop boy group,0.1490820115,0.6607107642,223454.5684,0.7529091734,0.02262176596,0.1606087906,-4.040120468,0.0729374547,121.8530926,0.5929721359,58.94349568,5
0,k-pop girl group,0.1157827797,0.7136472894,203813.2191,0.8274599341,0.003121908589,0.1876703344,-3.69187015,0.09079446923,127.3623511,0.6487234615,64.87079304,6
1,k-rap,0.2260159841,0.6638059788,237975.4597,0.6558938095,0.0006323848466,0.2235876984,-6.381678519,0.1398579418,115.5121647,0.4825560317,57.3326455,1
0,kabarett,0.967,0.637,121333,0.112,0.212,0.245,-17.238,0.0359,101.007,0.454,16,9
0,kabyle,0.964,0.716,266760,0.21,0.0123,0.0837,-19.576,0.0395,111.908,0.432,52,4
1,kaneka,0.3079411765,0.7887058824,217219.1176,0.5768235294,0,0.08880588235,-5.824823529,0.1181411765,105.1067059,0.8233529412,51.23529412,7
1,kannada bhava geethe,0.9795625,0.4676458333,223539.4792,0.38830625,0.2802970833,0.2016875,-9.4660625,0.04971458333,95.9810625,0.5146875,0,4
1,kansas city hip hop,0.1100462572,0.7512932127,285808.7612,0.7137622926,3.02E-05,0.3137771543,-4.582782202,0.2119734641,138.3414648,0.4956477627,53.15827049,2
1,kashmiri pop,0.989875,0.6655,180375.125,0.1547875,0.3614418262,0.14855,-13.308875,0.24575,112.861875,0.713875,0,0
1,kawaii future bass,0.1681888795,0.6593066893,229532.0522,0.7024007937,0.1994803754,0.2784818027,-6.931193311,0.07473594104,122.159716,0.4205880952,54.85657596,2
1,kawaii metal,0.000304725,0.46625,240353.75,0.96625,0.22580875,0.3509,-2.62325,0.16655,131.12875,0.38475,60.25,1
1,kayokyoku,0.5131634921,0.5470079365,229216.8254,0.5574206349,0.002552591587,0.2676230159,-8.912420635,0.03691349206,103.3711111,0.5397936508,37.61904762,5
1,kc indie,0.526127405,0.374,284056.85,0.5742,0.074207,0.15864,-7.6917,0.049735,140.25525,0.3384,54.5,11
1,kent indie,0.45224,0.4365,170549,0.457,0.00081,0.1815,-9.4145,0.031,132.1425,0.262,55.5,4
1,kentucky hip hop,0.2195526866,0.6890438433,165553.8323,0.5082294776,0.0001789665042,0.1921450093,-8.011282416,0.3334966418,116.7315261,0.464039319,69.80293843,11
1,kentucky indie,0.7263380282,0.4955774648,215074.5634,0.3674084507,0.02229645887,0.2829239437,-10.84130986,0.04130422535,123.4817324,0.5416760563,57.52112676,7
0,kentucky metal,0.115,0.729,251240,0.838,0,0.0594,-5.997,0.412,172.279,0.739,40,4
1,kentucky mountain folk,0.9311189189,0.4978189189,139411.6973,0.2020582703,0.06289625514,0.1993486486,-15.8526973,0.05694864865,127.2266838,0.5767459459,11.22702703,7
0,kentucky punk,0.076728,0.6513333333,220115.6667,0.8673333333,0.009433333333,0.09826666667,-7.144333333,0.2844333333,159.0213333,0.786,38.66666667,4
1,kentucky roots,0.2807472882,0.5465261762,266412.7093,0.6238514036,0.03055481812,0.1616482187,-8.567880746,0.04925009414,124.004641,0.6049013473,47.50784918,11
1,keroncong,0.896,0.3735,165780,0.278,2.55E-05,0.2145,-13.6345,0.03595,132.2725,0.56,16,2
1,khaleeji iraqi,0.9830833333,0.2199166667,252623.75,0.7283333333,0.3837083333,0.6251666667,-6.233833333,0.04990833333,79.37891667,0.3844166667,0.1666666667,2
1,khmer,0.03068677778,0.4746666667,165355.1111,0.7119444444,0.4085111111,0.2381777778,-6.544333333,0.04896666667,122.3556111,0.7391111111,24.05555556,0
1,kids dance party,0.2069581948,0.8041915584,178570.8279,0.6255269481,0.05943260086,0.1832691558,-9.258949675,0.1525709416,117.4258929,0.7611834416,45.48214286,7
1,kindie rock,0.722157684,0.6739090909,149323.2361,0.3245488636,0.001883053608,0.2183748972,-11.34620763,0.1079604329,128.4171345,0.6673337662,44.01845238,0
1,kingston on indie,0.2189905556,0.5782361111,216221.3194,0.7560833333,0.02372790889,0.1362305556,-7.680152778,0.1207125,125.7871667,0.7725486111,43.06944444,7
1,kirtan,0.8074756944,0.3364965278,493250.4028,0.1635402917,0.5629578565,0.1158809028,-18.61358681,0.04032340278,104.4779625,0.1622945833,50.45416667,7
1,kiwi rock,0.3257054559,0.5769980991,227340.5684,0.5691870776,0.09185755533,0.3263446237,-8.645233564,0.06365188556,122.4906939,0.48060072,44.94796467,11
1,kizomba antigas,0.0483,0.738,342760,0.564,0.77,0.0724,-12.084,0.0381,108.902,0.933,36,0
1,kleine hoerspiel,0.7889,0.706,132796.7,0.12802,0,0.4204,-25.8739,0.9035,92.7413,0.5794,0.5,8
1,klezmer,0.7654333333,0.5431611111,173010.4556,0.4038944444,0.018382955,0.2342966667,-12.55512778,0.08851333333,125.8424722,0.6860277778,13.93333333,0
1,knoxville indie,0.04255,0.5025,169833.5,0.7555,7.15E-07,0.2145,-6.5475,0.0375,121.187,0.694,46,2
1,kodomo no ongaku,0.9805,0.335,121600,0.10985,5.05E-06,0.1275,-17.2525,0.0364,99.056,0.1495,36,3
1,kolsche karneval,0.986,0.373,201771,0.113,0.0112,0.221,-14.696,0.0473,88.074,0.264,1,0
1,komedi,0.98545,0.2509,226151.85,0.21785,0.108700441,0.12369,-13.24205,0.04172,95.2565,0.176605,1.45,1
0,kompa,0.5528333333,0.7286666667,381796.8333,0.5771666667,0.2260132167,0.1948333333,-9.82,0.09738333333,110.9281667,0.7603333333,25.5,4
1,kora,0.6226666667,0.4676666667,276702,0.1696666667,0.2591333333,0.09273333333,-20.978,0.04273333333,107.5523333,0.4613333333,39,2
0,korean classical performance,0.9130952381,0.3131690476,305278.5714,0.1228166667,0.6104451429,0.1222119048,-25.58188095,0.06271904762,91.1592619,0.2238309524,46.83333333,9
1,korean classical piano,0.9935,0.3795,135913.5,0.00395,0.9465,0.0986,-37.6195,0.05245,68.906,0.3495,49,8
0,korean indie rock,0.00129,0.583,276973,0.84,0.575,0.0906,-4.964,0.034,137.977,0.44,51,4
1,korean mask singer,0.395,0.754,215340.5,0.6185,1.02E-06,0.1995,-5.0095,0.06615,110.466,0.4865,73,1
1,korean pop,0.3877059236,0.6183504983,233682.9983,0.5878250277,0.003267616744,0.1485950166,-7.590566999,0.0560282392,115.8728073,0.5365160576,49.39147287,11
1,korean r&b,0.3676094872,0.6567088319,218509.4403,0.5741126781,0.02409417829,0.1509146724,-7.18066567,0.1395319373,109.7264261,0.4939767806,58.24059829,5
1,korean trap,0.030928,0.734,236647,0.701,4.09E-06,0.202,-5.3055,0.1661,129.04,0.3395,61,1
0,koto,0.8895,0.4956666667,461817.8333,0.1243333333,0.60298,0.09008333333,-19.91133333,0.1351,101.3305,0.3119833333,14.83333333,7
1,krautrock,0.5478490266,0.3875619835,384719.4163,0.3997851928,0.7258806525,0.1732325298,-15.56213549,0.04411638659,128.0079725,0.2720831175,31.43852158,2
1,kundiman,0.5780833333,0.6266,195818.3167,0.3545083333,0.1135394553,0.2036233333,-13.68456667,0.04303666667,129.8174,0.78525,37.85,0
1,la indie,0.2366308043,0.5907050506,230989.3794,0.6399574433,0.08624521532,0.1466064008,-7.160549401,0.04225650507,120.7291769,0.5073507306,54.06202686,7
1,la pop,0.1879815458,0.5772974359,228588.5842,0.6521889499,0.007191502756,0.214267906,-6.717632051,0.1119454823,121.4116319,0.3808847375,59.06001221,8
1,laboratorio,0.6801302562,0.4267920215,260861.0334,0.3140505945,0.3696688181,0.1633947778,-16.79308774,0.05489549305,102.7940619,0.3693328253,28.24290911,5
0,lafayette indie,0.067125,0.7495,257320,0.61625,0.0004177925,0.218,-6.817,0.05565,100.15525,0.7945,52.5,11
0,laiko,0.7810276564,0.5782734646,196393.1343,0.4639043804,0.1873017031,0.1709261046,-10.67402848,0.04803362984,117.1808665,0.6735203599,21.14240228,7
0,lancashire indie,0.215,0.328,269973,0.337,9.64E-05,0.117,-11.001,0.0279,140.594,0.206,35,2
1,lancaster pa indie,0.19994,0.5009285714,323998.2857,0.5078571429,0.02608188571,0.1522714286,-11.20478571,0.04464285714,132.5656429,0.3972857143,44.57142857,4
1,late romantic era,0.9304153426,0.3098049086,334678.1977,0.1898852894,0.4854215803,0.1908688377,-18.76748336,0.05336180611,101.4869253,0.2330679206,9.614926029,7
1,latin,0.3031495188,0.688008696,247082.9889,0.6743012043,0.01982797499,0.1850052532,-6.935224954,0.08414424117,122.5014895,0.6562594607,55.58557414,9
1,latin afrobeat,0.2401850222,0.67726,246027.3356,0.6887922222,0.01285213622,0.2073828889,-8.0754,0.09679866667,114.6850956,0.7235411111,51.95444444,7
1,latin alternative,0.1960301694,0.6283976437,247383.8333,0.6928615022,0.04257918529,0.1995057227,-7.93073201,0.06466479868,125.0289225,0.6438318161,55.27008957,9
1,latin american classical piano,0.9827890112,0.3410036324,371543.9948,0.1183162121,0.8722718217,0.1046897982,-23.94320394,0.0423476995,101.7621141,0.1767641185,24.85956705,9
1,latin arena pop,0.3005967489,0.6068372748,247352.2298,0.6098152911,0.01898467491,0.202556794,-7.448041312,0.05002950651,126.241357,0.518560924,56.25479713,0
1,latin christian,0.4220919496,0.5046668665,304299.8584,0.5302598328,0.007202792291,0.2914255631,-8.205603776,0.03911129241,121.6259464,0.3683032919,47.18411174,9
1,latin classical,0.7950941397,0.4806677123,187851.9476,0.304921149,0.4093651686,0.1287656989,-17.20253248,0.05340734417,116.3073433,0.5100463157,21.01419433,7
1,latin funk,0.184804,0.7579,244821.2,0.8703,0.008623,0.09616,-5.5635,0.06873,112.0691,0.8257,52.9,7
1,latin hip hop,0.2141296641,0.738190574,270208.7155,0.7114204508,0.02192656983,0.2054628348,-6.694462995,0.1480292228,114.8911272,0.6647903436,52.46653917,1
1,latin house,0.08450333333,0.762875,215719.5833,0.85425,0.0001612216667,0.1158666667,-8.519541667,0.05157916667,125.5462083,0.774375,48.25,6
1,latin jazz,0.6020241943,0.6371549603,268863.8955,0.5981043504,0.1461083907,0.176118765,-9.263068928,0.06086723991,114.3028116,0.7998787308,32.77369424,7
1,latin metal,0.1154124883,0.4866638889,278211.8097,0.7444071256,0.04251389662,0.1834540459,-7.697710568,0.08992130435,126.9898439,0.4169437802,47.87282609,11
1,latin pop,0.33537724,0.6273656494,233668.6798,0.6309333975,0.01684351704,0.185847677,-7.803238266,0.05622744483,121.4996368,0.5948274349,54.5949554,0
1,latin rock,0.1944089685,0.6062942336,256258.4766,0.6888513292,0.05324943964,0.1936968242,-8.04494763,0.05400609706,123.8864874,0.6153202905,54.77007435,7
1,latin ska,0.04572,0.7,244973.5,0.8445,0,0.10575,-5.0625,0.0445,127.517,0.7755,52,11
0,latin soundtrack,0.6794579545,0.3996420455,184684.5568,0.3565480303,0.381246266,0.1219007576,-14.92072727,0.03963143939,108.9020587,0.389182197,37.8219697,0
1,latin talent show,0.2380368644,0.6431652542,225164.6229,0.7548305085,0.0008538758475,0.2833432203,-4.640508475,0.07359745763,122.06625,0.6611355932,55.33898305,6
0,latin tech house,0.002979333333,0.818,440843.6667,0.6316666667,0.3321333333,0.4632666667,-8.343,0.1686,123.6666667,0.6086666667,2,9
1,latin viral pop,0.2249741626,0.7030720612,224584.0761,0.679492351,0.02171479293,0.1825156602,-6.651820048,0.09252145733,122.8103446,0.6193312399,55.56642512,2
1,latin worship,0.4418390954,0.4816346707,316334.7714,0.5365278662,0.0002691662009,0.3402635338,-8.070721854,0.03987249515,124.2780796,0.312517106,49.76013204,11
1,latincore,0.00885,0.568,313933,0.734,1.29E-06,0.162,-4.108,0.0279,99.993,0.642,63,10
0,latino comedy,0.42488,0.5364,234275,0.7408,0,0.495,-11.488,0.5354,106.188,0.4488,45,6
1,latintronica,0.025595,0.69175,239946.75,0.71,0.357628055,0.2438,-8.629,0.062375,98.725,0.85075,53.25,6
1,latinx alternative,0.1709972222,0.7160555556,249560.8889,0.6033888889,0.1830272222,0.2276777778,-8.890083333,0.08958888889,110.6912222,0.6856111111,53.5,4
1,latvian pop,0.7256666667,0.2766666667,211369,0.3986666667,5.03E-05,0.09313333333,-9.666666667,0.0315,89.05833333,0.2449333333,0.6666666667,1
1,lds,0.8828696508,0.2772501253,231716.9348,0.2002306032,0.1933135785,0.1398289323,-14.90825776,0.03758996491,115.7703626,0.239473193,30.0512782,5
1,lds youth,0.5536744167,0.4596458333,265430.0875,0.3950583333,0.01875398483,0.17497125,-9.376104167,0.04117208333,121.0047,0.2921458333,52.9625,6
0,lebanese pop,0.6136547619,0.5317353175,323636.7034,0.419905754,0.1282161637,0.1700815476,-11.5035871,0.04853212302,110.2504992,0.5291882937,32.71825397,7
1,leicester indie,0.0361584,0.4822,229818.6,0.8238,0.035615286,0.27588,-5.9138,0.06182,111.2474,0.387,57.8,10
1,lexington ky indie,0.21822,0.524,221680,0.6905,8.80E-05,0.10725,-5.5905,0.1576,128.0815,0.434,48,8
1,lgbtq+ hip hop,0.2004927292,0.6934059532,235333.8964,0.6272472576,0.01350331114,0.1789191712,-7.506130926,0.1894002679,117.7292936,0.4852712283,57.93173632,8
1,library music,0.6786347735,0.4600162446,159189.2014,0.3628730863,0.6192846358,0.1368909022,-14.88536316,0.05411865909,116.2977333,0.5358322107,22.87434031,5
1,liedermacher,0.15,0.493,298093,0.453,0.00435,0.427,-11.99,0.0265,94.021,0.461,54,11
1,light music,0.8713571895,0.2681776307,277387.3574,0.2247247876,0.4814617422,0.2218304657,-17.27245114,0.04177307598,113.3812698,0.2691408946,14.80351307,5
1,lilith,0.4208404801,0.5456015127,237318.0359,0.4960642982,0.02649202071,0.1734271873,-9.971584201,0.04851051591,119.6514606,0.4498006479,45.22811927,9
1,liquid funk,0.136092375,0.4787833333,256881.7417,0.7383333333,0.2149137667,0.2216958333,-6.887316667,0.05401916667,134.8933917,0.265175,48.075,7
1,lithuanian electronic,0.2933858333,0.8259166667,320420.4167,0.6654166667,0.481725,0.17825,-9.598333333,0.1400333333,125.7466667,0.2243333333,35.75,1
1,liverpool indie,0.4983779393,0.3735357143,201040.2857,0.5745,0.0032980675,0.3157392857,-10.48035714,0.05429285714,132.0230714,0.4737857143,25.46428571,4
1,livetronica,0.1602453193,0.6457546962,335505.4678,0.627456044,0.4002165223,0.2157357378,-7.757467338,0.07368938433,118.3144501,0.4754287499,50.52639241,6
1,lldm,0.942,0.584,146800,0.0857,0,0.144,-23.725,0.0441,93.517,0.475,54,3
1,lo star,0.25175,0.551,198769.75,0.78675,0.000129575,0.15525,-8.07825,0.071475,128.0535,0.68725,44.5,2
1,lo-fi,0.3177248899,0.5091006575,242719.5135,0.6077314896,0.3441510634,0.1739880019,-10.10903392,0.05648018595,123.123062,0.5031316952,39.20808298,7
1,lo-fi beats,0.640641124,0.6831454744,156480.975,0.3276849328,0.5157226623,0.1634857034,-12.80745016,0.1558749,103.944794,0.4746570702,58.82584515,6
1,lo-fi brasileiro,0.000407,0.703,234067,0.517,0.0969,0.0963,-13.644,0.0529,104.833,0.768,51,7
1,lo-fi chill,0.619806099,0.719152005,149976.9937,0.2865756767,0.2299711962,0.1622583835,-14.66589612,0.1524743985,113.2931873,0.3542245489,64.47568922,7
0,lo-fi cover,0.941,0.525,240628,0.185,0.0162,0.356,-14.938,0.0427,122.214,0.0393,67,11
1,lo-fi emo,0.3579594545,0.4655672727,225936.0303,0.5448909091,0.32288662,0.1417569697,-10.95463485,0.05898136364,121.5670061,0.3708416667,48.94393939,9
1,lo-fi house,0.38545,0.7645,162371,0.275,0.9575,0.1681,-11.839,0.09135,83.185,0.383,69,7
1,lo-fi indie,0.5668752201,0.4467704427,192601.9005,0.484324126,0.5472137439,0.1444157837,-11.83166176,0.04106631544,116.5551745,0.3637143528,53.40112978,1
0,lo-fi vgm,0.404,0.671,164267,0.525,0.924,0.0917,-10.768,0.0506,78.012,0.283,60,2
1,london rap,0.11165,0.7425,167336.25,0.525,0.003575,0.103275,-7.19125,0.159375,113.30575,0.3994,71.25,11
1,louisiana blues,0.5770408424,0.6266238546,209174.8639,0.4859713432,0.1207824651,0.180669953,-12.05738573,0.05034654738,114.8160979,0.7181420232,32.20255223,7
1,louisiana metal,0.009188965417,0.3414166667,317291.3333,0.8431666667,0.2505349917,0.2068791667,-6.740166667,0.0827125,124.757875,0.3230416667,37.70833333,9
1,louisville indie,0.2712166667,0.4955666667,261319.1167,0.6405833333,0.20951555,0.1636216667,-6.884266667,0.08117166667,142.9447667,0.30675,54.08333333,2
1,louisville underground,0.1105157125,0.3444375,318438.5,0.624025,0.516144375,0.23411875,-12.8436875,0.0485125,117.1164375,0.18215625,39.3125,3
1,lounge,0.7204327947,0.4613241783,191544.9267,0.350044573,0.2671814388,0.1935308477,-12.95441722,0.05051741519,113.2854873,0.4740377055,24.44197499,5
1,louvor,0.4245,0.356,202660,0.4235,0,0.1845,-6.9195,0.0289,96.8325,0.222,44.5,10
1,lovers rock,0.21351211,0.740993502,232893.5696,0.5392559128,0.02880063106,0.1508117641,-9.548853071,0.1514378916,114.2224884,0.7602997951,43.30639149,7
1,lullaby,0.8487679739,0.4586992375,166390.1043,0.1323526131,0.6670255752,0.1708843609,-21.32781209,0.07379345679,111.6185638,0.3176188526,59.14847495,0
1,lund indie,0.6955,0.43,230047,0.4175,0.2664,0.1775,-10.444,0.0335,128.539,0.3243,40.5,9
1,lute,0.901,0.329,94627,0.196,0.915,0.094,-23.528,0.0428,118.937,0.92,29,5
1,macedonian folk,0.277575,0.43725,232293.375,0.477625,0.000132575,0.266875,-7.709375,0.030425,119.2045,0.733375,3.375,5
1,madchester,0.07129847622,0.5283732499,238847.1065,0.7750848579,0.1296610176,0.2015807694,-8.609306879,0.04798362585,121.1817353,0.6026523452,44.8040215,11
1,madrigal,0.887,0.41626,206592,0.17326,0.29545,0.187,-17.937,0.11408,90.9182,0.26158,23.6,6
1,magyar alternative,0.6481666667,0.597,733455.6667,0.2451666667,0,0.2145,-20.75933333,0.8545,93.50283333,0.3143333333,0.6666666667,7
1,maine hip hop,0.145,0.636,249160,0.774,0,0.633,-5.474,0.344,92.429,0.774,48,0
1,maine indie,0.5755,0.5228333333,290177.5833,0.35925,0.002012646667,0.1212666667,-9.019083333,0.04648333333,122.4594167,0.3765833333,46.58333333,4
1,mainland chinese pop,0.5595,0.555,269357,0.45875,4.90E-07,0.14095,-7.98025,0.036175,149.145,0.429,56,6
1,makossa,0.165275,0.642125,287438.75,0.695125,0.30078915,0.0847,-7.654875,0.125575,106.042,0.853875,19.5,7
1,malaysian mandopop,0.610375,0.524375,264840.25,0.426875,5.40E-07,0.13895,-8.257875,0.0311125,127.50875,0.247125,50.375,5
0,malaysian pop,0.0987925,0.557875,238100.5,0.579875,0.0123554725,0.1391125,-6.647625,0.042,138.103375,0.3017,52.625,9
1,malian blues,0.6046111111,0.5408611111,355297,0.3720277778,0.1945612778,0.1730361111,-12.96938889,0.03946111111,123.3930556,0.5501111111,48.63888889,7
0,mallet,0.9100555556,0.3160555556,463729.3889,0.2417888889,0.1926144444,0.1089277778,-17.28494444,0.04282777778,93.41183333,0.2490333333,26.61111111,11
1,malmo indie,0.00768,0.611,247572,0.742,0.831,0.232,-7.402,0.0445,103.039,0.343,49,7
1,mambo,0.6566371579,0.6004387247,199446.4103,0.5712336667,0.3064730456,0.1792382263,-9.545076999,0.0582507281,119.0691688,0.727208341,21.18902239,7
1,manchester hip hop,0.273,0.708,254002.6667,0.5746666667,0,0.2582,-7.308333333,0.03583333333,130.176,0.69,62.33333333,6
1,manchester indie,0.000174,0.402,243973,0.92,0,0.0807,-2.944,0.0408,139.793,0.297,43,2
1,mande pop,0.6429794872,0.5347487179,371898.2974,0.3740730769,0.1653515264,0.1607898718,-13.14090128,0.03984961538,121.2943756,0.5899846154,44.68589744,11
1,mandolin,0.6101319481,0.5485372078,245878.8529,0.4382650108,0.1618719006,0.1749722013,-12.3337192,0.05940614286,126.2614533,0.5998367208,41.34225108,7
1,mandopop,0.5121743077,0.5576201953,270475.126,0.4599490011,0.0001442092229,0.1710663856,-9.101510419,0.03253052533,123.6072238,0.3407634056,51.91316623,2
1,manguebeat,0.4636566667,0.6674,206784.25,0.6069266667,0.003117645,0.161364,-8.939013333,0.08712733333,103.5812,0.7185333333,47.45666667,7
1,manila sound,0.546,0.5907407407,244010.3704,0.3480740741,0.01447034037,0.1985592593,-14.23403704,0.05162222222,122.9246667,0.6741111111,44.66666667,5
1,manitoba indie,0.5049213333,0.4652666667,210029.2667,0.4393306667,0.001845325333,0.1576266667,-10.48066667,0.04741333333,133.9643333,0.3325333333,44,11
1,mantra,0.834908,0.493458,374175.918,0.315056,0.04432267748,0.1980868,-12.05831,0.044196,116.194894,0.360536,0.148,9
1,marathi pop,0.278,0.744,309640,0.7,0.000155,0.068,-7.663,0.0376,144.043,0.866,59,2
1,marathi traditional,0.9132550729,0.4445853213,227314.4084,0.3450417841,0.500694717,0.2801425527,-13.92569049,0.109075088,98.77233199,0.6267783409,0.2716049383,4
1,marching band,0.8465454545,0.4638181818,207410.8182,0.4505454545,0.6311832164,0.211,-14.03727273,0.04413636364,119.1815455,0.5012727273,12,8
1,mariachi,0.6024178197,0.5342891824,200124.9431,0.3827932443,0.06306060053,0.2241639471,-9.529704181,0.04267183838,126.6690901,0.6638926349,35.16071813,0
1,mariachi cristiano,0.4149577092,0.5963142312,254103.0617,0.4992806051,0.002862566577,0.1654287685,-8.451264049,0.03400034513,131.5180188,0.544694996,44.86695945,5
1,marimba orquesta,0.0526,0.687,165227,0.663,2.11E-05,0.212,-7.044,0.0404,151.333,0.94,31,11
0,martial industrial,0.3732666667,0.3793333333,247551.3333,0.5473333333,0.3433333333,0.2266666667,-10.74733333,0.03463333333,108.1663333,0.409,39.33333333,4
1,mashup,0.08709485714,0.6179714286,239625.5714,0.8457428571,0.176579248,0.19692,-4.799685714,0.09987428571,102.6674571,0.4831428571,50.25714286,6
1,math rock,0.2068536979,0.4679270833,269616.75,0.5629083333,0.2955016667,0.1438614583,-12.42765625,0.09913125,121.2500104,0.4649322917,38.13541667,7
0,mathcore,0.00100335,0.3818333333,184776.3333,0.885,0.009952041667,0.170475,-4.038333333,0.1447666667,138.1956667,0.2309666667,53,9
0,mbalax,0.6335,0.39175,343786.5,0.373,0.21724485,0.09995,-10.91825,0.033725,137.93025,0.531,38,9
1,medieval,0.995,0.533,136072,0.00444,0.796,0.111,-29.472,0.0604,80.919,0.176,0,8
1,medieval folk,0.507367169,0.4589761905,261446.6624,0.4249955238,0.295560394,0.1318311429,-11.26785643,0.04173590476,107.5645683,0.2785002857,40.33357143,7
1,medieval rock,0.1380363,0.4830714286,282069.2143,0.7611428571,0.4690143314,0.1192071429,-7.922142857,0.0563,124.4105714,0.3463571429,55.64285714,11
1,meditation,0.7563347884,0.2605024038,377587.1732,0.1801103876,0.6547792548,0.1164999307,-22.90688677,0.04623813107,97.81643038,0.1295231412,46.91892496,5
1,melancholia,0.4755157267,0.4893425813,248743.6885,0.4388749011,0.2063710664,0.1707811743,-12.12116762,0.04190285874,119.5896744,0.3862742726,44.0975919,9
1,melbourne bounce,0.03799325926,0.7108703704,209019.6481,0.8055,0.06309132481,0.2804407407,-5.126759259,0.07782222222,121.0703333,0.5520925926,57.35185185,5
1,melbourne bounce international,0.02220983333,0.7612261905,246885.1905,0.7966571429,0.257753383,0.1742080952,-5.668488095,0.08477333333,127.4264333,0.5199552381,30.60714286,11
1,melbourne indie,0.00149,0.443,312227,0.737,0.0032,0.121,-4.509,0.0293,115.277,0.746,57,0
1,mellow gold,0.3272178266,0.5540149462,240934.7329,0.5617640818,0.04041769199,0.1971107259,-10.70691502,0.05419452439,119.8430435,0.5880317416,38.36484908,7
1,melodic death metal,0.06545349886,0.4116380808,237331.3213,0.8981668182,0.2789648355,0.2473475253,-5.211509242,0.08621416667,122.4135016,0.3532739899,46.98585859,6
1,melodic deathcore,0.02993447762,0.4119380952,237915.5381,0.9556142857,0.2243509921,0.1787638095,-3.814780952,0.1708647619,119.7327048,0.2239119048,42.81904762,7
1,melodic dubstep,0.06386996484,0.5160129386,271266.8243,0.7757657164,0.1036712885,0.2395664181,-5.530353289,0.0578942617,129.7409363,0.2893744883,50.00204678,9
1,melodic groove metal,0.001497411364,0.4263106061,253263.7803,0.9409166667,0.01290717985,0.1680704545,-5.009818182,0.1376356061,133.5800758,0.3297166667,51.24242424,7
1,melodic hard rock,0.1271879222,0.477,271858.2963,0.7908703704,0.0376417187,0.2434222222,-7.909574074,0.04888333333,123.2731481,0.3556111111,41,7
1,melodic hardcore,0.05918671258,0.4233837674,185637.8685,0.8632687053,0.03553576582,0.2430295161,-6.040710327,0.08366984813,129.7274313,0.4945028501,43.8281386,4
0,melodic metal,0.09266623333,0.4264761905,303920.8595,0.830552381,0.08039710226,0.2158038095,-5.92235,0.0648647619,129.7944833,0.3472166667,45.58809524,0
1,melodic metalcore,0.06836111787,0.4175634465,233217.1914,0.8845257002,0.09010821322,0.2222954003,-5.136011267,0.1160039562,126.3978003,0.3052104275,46.34047255,7
1,melodic power metal,0.000101,0.336,296160,0.92,0.0145,0.111,-5.872,0.0983,160.23,0.285,60,4
1,melodic rap,0.1953276463,0.7282098117,199803.1138,0.6026196201,0.01834106654,0.1615722643,-7.354544086,0.1578280319,121.8644972,0.4681794634,60.61712433,1
1,melodic thrash,0.002604783005,0.3470074856,269334.0511,0.9282372835,0.0991777744,0.1765338203,-5.330594517,0.1122611291,138.2397146,0.3049202471,41.78138528,7
1,meme rap,0.2094597342,0.7703504156,166939.7811,0.6280268903,0.04843036713,0.1851070412,-8.041638597,0.2357961175,120.6739384,0.5678630792,63.10920206,1
1,memphis americana,0.4184,0.548875,221179.875,0.39675,0.0003975,0.1308,-9.714125,0.0317,131.14375,0.331225,41,4
1,memphis blues,0.6969726771,0.6019505554,201314.827,0.4336937797,0.1140154841,0.1546286332,-11.68720351,0.07309054102,118.3534359,0.6683564598,20.15102909,7
0,memphis hip hop,0.09645333002,0.7989108155,252318.4246,0.7201889872,0.0006958724505,0.180929565,-6.196835402,0.2108331274,129.6477227,0.6063633639,45.24457793,1
0,memphis indie,0.229,0.412,198400,0.938,0.000259,0.106,-0.253,0.182,97.489,0.32,47,4
1,memphis soul,0.4178634985,0.5930709429,230545.1936,0.4393345903,0.1266853621,0.1885866276,-11.71828299,0.04730791804,119.4795196,0.6492429219,29.43303965,0
1,mento,0.9262457717,0.677503277,166027.0351,0.4946819873,0.1254816085,0.1825630867,-9.237285201,0.1348686575,102.4363333,0.8779453488,8.225581395,7
1,merengue,0.4566048075,0.6757911533,258407.7879,0.6824128652,0.01118974705,0.1552863813,-8.990609992,0.07949315373,133.0882708,0.8537174043,37.73648682,9
1,merengue tipico,0.3886047161,0.6279468864,258424.5524,0.7590112943,0.01575284038,0.09807197802,-8.154661325,0.1002654151,149.5500635,0.8804496337,36.18971306,9
1,merseybeat,0.441498925,0.5264303182,167956.6112,0.5557170987,0.04148721489,0.1924291252,-9.998422045,0.05449364651,122.3900206,0.6743080663,34.00741917,7
